speaker_id,text,audio_path,duration,source,language,gender
OPW23,Pita malitere ikpe imegide ndị uwe ojii ahụ kparịrị ya.,/data/naijavoices/igbo/20240320153427-194-3440-1266937-pita-malitere-ikpe-imegide-ndi.wav,4.56,naijavoices,igbo,male
6N67R,Yawancin tayun ababen hawa launin su baƙi ne.,/data/naijavoices/hausa/20240319215552-262-5143-1033684-yawancin-tayun-ababen-hawa-lau.wav,4.32,naijavoices,hausa,female
B1LVK,an hukunta Wanda ya ci zalin yaran?,/data/naijavoices/hausa/20231228144613-54-431-107891-an-hukunta-wanda-ya-ci-zalin-y.wav,2.1,naijavoices,hausa,male
D0VI4,Kanwar Aisha tana zuwa gida.,/data/naijavoices/hausa/20240117194522-67-1875-471261-kanwar-aisha-tana-zuwa-gida.wav,1.26,naijavoices,hausa,female
Y26DV,Waye zai taimake ni da kayan?,/data/naijavoices/hausa/20240113105158-55-1817-314020-waye-zai-taimake-ni-da-kayan.wav,2.58,naijavoices,hausa,male
A25L3,Ahịa Nwagọugo n'Ebọnyị na-enwe aṅara dị mma.,/data/naijavoices/igbo/20231220131618-30-373-83321-aha-nwagugo-n-ebny-na-enwe.wav,1.08,naijavoices,igbo,female
NZP8O,Na tabbata kin san yadda ake girki.,/data/naijavoices/hausa/20240103125441-64-807-137822-na-tabbata-kin-san-yadda-ake-g.wav,2.34,naijavoices,hausa,male
R4EB8,yanzun take Jan kafa saboda karayan da ta samu,/data/naijavoices/hausa/20231228131828-55-443-104923-yanzun-take-jan-kafa-saboda-ka.wav,2.34,naijavoices,hausa,male
A7OTR,Ndị gbara ọsọ ndụ narị ise na iri asatọ batara na mba ahụ,/data/naijavoices/igbo/20240326045851-184-3205-1210556-ndi-gbara-oso-ndu-nari-ise-na.wav,4.86,naijavoices,igbo,male
ML4CP,Ụmụaka na-amụta ihe n'aka ndị okenye.,/data/naijavoices/igbo/20240414151341-195-3468-1273579-umuaka-na-amuta-ihe-n-aka-ndi.wav,2.82,naijavoices,igbo,female
LU5AZ,Yara suna sun wasan ɓuya.,/data/naijavoices/hausa/20240126193404-84-1897-476515-yara-suna-sun-wasan-uya.wav,1.8,naijavoices,hausa,male
R37DU,Maciji ba shi da sabo.,/data/naijavoices/hausa/20240127224820-153-2359-504244-maciji-ba-shi-da-sabo.wav,2.22,naijavoices,hausa,male
9946I,Awọn olùkọ́ á fi dọ́sítà nu bọ́ọ̀dù funfun bí wọ́n bá ń kọ iṣẹ́,/data/naijavoices/yoruba/20240210155753-170-2686-621368-awon-olu-ko-a-fi-do-si-ta-nu-b.wav,6.0,naijavoices,yoruba,male
R611R,Kana da dubu biyu da ɗari biyu da hansim da ɗaya?,/data/naijavoices/hausa/20240114123230-65-1907-479048-kana-da-dubu-biyu-da-ari-biyu.wav,2.34,naijavoices,hausa,female
E0C92,Munci miyar Yaji da Busashen kifi.,/data/naijavoices/hausa/20240216165256-83-2544-664004-munci-miyar-yaji-da-busashen-k.wav,2.58,naijavoices,hausa,female
LYEV1,Wanene ya dauka katunan zaɓe?,/data/naijavoices/hausa/20240122113618-65-2448-520835-wanene-ya-dauka-katunan-za-e.wav,2.1,naijavoices,hausa,female
Q7FW1,Ẹyin mélòó ni adìyẹ náà yé.,/data/naijavoices/yoruba/20240326075504-233-4397-854575-eyin-meloo-ni-adiye-naa-ye.wav,2.28,naijavoices,yoruba,female
02EVM,Ụlọ ọtụtụ ezinụlọ bụ ụlọ na-anabata ọtụtụ ezinụlọ ma ọ bụ ezinụlọ.,/data/naijavoices/igbo/20240112084624-18-165-35762-ulo-otutu-ezinulo-bu-ulo-na-an.wav,4.98,naijavoices,igbo,male
O2WSF,Ìlọrin jẹ́ ọ̀kan nínú àwọn aṣáájú-ọnà aṣọ híhun,/data/naijavoices/yoruba/20231226163841-58-460-199927-lrin-j--kan-nn-wn-a.wav,3.84,naijavoices,yoruba,female
PKK2J,Ni er jihar sakwato ce.,/data/naijavoices/hausa/20240113221419-151-1251-265361-ni-er-jihar-sakwato-ce.wav,2.04,naijavoices,hausa,male
CVPOW,Ahịrị kwụ n'ahịrị na Stanbic IBTC dị mkpụmkpụ nke ukwuu taa.,/data/naijavoices/igbo/20240323115022-182-3156-1198870-ahiri-kwu-n-ahiri-na-stanbic-i.wav,6.06,naijavoices,igbo,female
SYXKP,Na-asa aka gị ugboro ugboro iji gbochie mgbasa nke nje.,/data/naijavoices/igbo/20240202103618-109-2054-556033-na-asa-aka-gi-ugboro-ugboro-ij.wav,4.68,naijavoices,igbo,female
S2CDI,A fẹ́ lọ gbin kóóró máńgóròò.,/data/naijavoices/yoruba/20240305112128-139-2505-609616-a-fe-lo-gbin-kooro-mangoroo.wav,2.64,naijavoices,yoruba,female
Z5NFT,Wanda lokaci be Kantin na budewa?,/data/naijavoices/hausa/20240417183850-154-2440-519091-wanda-lokaci-be-kantin-na-bude.wav,3.36,naijavoices,hausa,female
ML4CP,Chisom bụ onye nche ahịa mọlu jidere ndị osi n’ime abali,/data/naijavoices/igbo/20240414144535-195-3469-1273882-chisom-bu-onye-nche-ahia-molu.wav,5.7,naijavoices,igbo,female
CWW3R,Na sayo irin wake daga ma'aikatan noma,/data/naijavoices/hausa/20240127112849-152-1253-265866-na-sayo-irin-wake-daga-ma-aika.wav,2.7,naijavoices,hausa,female
T0ANG,Anyị nwere asọmpi egwuregwu ụkwụ nke anyị na sekọndịrị skuulu ọzọ,/data/naijavoices/igbo/20240123092017-34-1748-371293-anyi-nwere-asompi-egwuregwu-uk.wav,9.42,naijavoices,igbo,female
O0BK1,A na-ahụta kukumba dị ka mkpụrụ osisi ọ bụghị akwụkwọ nri.,/data/naijavoices/igbo/20231215224701-30-160-34676-a-na-ahta-kukumba-d-ka-mkpr.wav,3.06,naijavoices,igbo,female
Q6KV2,Ewẹ́bẹ̀ náà pò ní ọjà Sango.,/data/naijavoices/yoruba/20240322095646-238-4531-886774-ewe-be-naa-po-ni-oja-sango.wav,2.7,naijavoices,yoruba,female
3O3RN,Àwọn ilé-iṣẹ́ agbógùn jáde yóò tẹ̀síwájú láti máa ṣẹ̀dá àwọn òògùn ajàlòdí sí bàtéríà.,/data/naijavoices/yoruba/20240301111741-143-1655-427914-awon-ile-ise-agbogun-jade-yoo.wav,10.38,naijavoices,yoruba,female
2SKLP,jiya leshi ta Saka zuwa gidan biki,/data/naijavoices/hausa/20231222121738-54-402-108734-jiya-leshi-ta-saka-zuwa-gidan.wav,1.8,naijavoices,hausa,male
FN6BU,Anyị ga-akwụsị na ebe nkwụsị ụgbọ ala nọ n'ihu,/data/naijavoices/igbo/20240116102551-33-347-79551-anyi-ga-akwusi-na-ebe-nkwusi-u.wav,3.48,naijavoices,igbo,male
BI82X,Ọba àti àwọn ìjòyè rẹ̀ ni wọ́n ń darí ẹ̀yà àwọn Yorùbá kí Ìṣẹ̀dálẹ̀ Nàìjíríà tó wáyé.,/data/naijavoices/yoruba/20240227114617-137-1708-440664-oba-ati-awon-ijoye-re-ni-wo-n.wav,5.28,naijavoices,yoruba,female
AQ5PV,Nwoke ahụ ga-arụnye ụlọ zink ma o nwete obere ego.,/data/naijavoices/igbo/20231222033255-46-134-29058-nwoke-ah-ga-arnye-l-zink-m.wav,4.2,naijavoices,igbo,female
38MMI,Francis tí bẹ̀rẹ̀ Ìdánilẹ́kọ̀ọ́ èdè Íbò pẹ̀lú mi lánàá,/data/naijavoices/yoruba/20240314012224-136-1533-398654-francis-ti-be-re-idanile-ko-o.wav,5.1,naijavoices,yoruba,male
02EVM,Ihe ruru nde iri iteghete soro ọgụ egwu Rihanna na Facebook.,/data/naijavoices/igbo/20240112102238-18-165-35911-ihe-ruru-nde-iri-iteghete-soro.wav,5.34,naijavoices,igbo,male
9A664,Gobe za a hukunta wanda ya aikata sabon.,/data/naijavoices/hausa/20240101231324-67-789-133482-gobe-za-a-hukunta-wanda-ya-aik.wav,3.0,naijavoices,hausa,male
1PMQ6,A mashaya ana samun wajan caca.,/data/naijavoices/hausa/20240112164157-157-1280-272417-a-mashaya-ana-samun-wajan-caca.wav,2.94,naijavoices,hausa,female
CYSTJ,Wurin kula da yara wuri ne na kula da yara ƙanana.,/data/naijavoices/hausa/20240112140032-67-1866-469217-wurin-kula-da-yara-wuri-ne-na.wav,4.32,naijavoices,hausa,female
4R29G,"Eh, Mazunar ruwa ta Gurara tana cikin jihar Neja, mintuna talatin daga Abuja.",/data/naijavoices/hausa/20240123112137-54-1830-317221-eh-mazunar-ruwa-ta-gurara-tana.wav,5.94,naijavoices,hausa,female
NBT4K,Ọkụ jupụtara n'ụlọ Ekene,/data/naijavoices/igbo/20231212162445-49-138-30184-k-juptara-n-l-ekene.wav,2.64,naijavoices,igbo,female
BHQAS,A da ana auna gonaki da tafib ƙafa,/data/naijavoices/hausa/20240116155229-157-1281-272595-a-da-ana-auna-gonaki-da-tafib.wav,2.22,naijavoices,hausa,female
98RNY,turawa su suka yi mulkin mallaka,/data/naijavoices/hausa/20240322022037-265-5213-1050513-turawa-su-suka-yi-mulkin-malla.wav,2.52,naijavoices,hausa,male
KOTV1,Mo ti rà àṣọ ìbùṣún yìí lánà.,/data/naijavoices/yoruba/20231221103138-58-362-195220-mo-ti-r--bn-y-ln.wav,2.52,naijavoices,yoruba,female
XXZ5O,Gizo-gizo zai iya yin saƙa a ko'ina.,/data/naijavoices/hausa/20240331095959-254-5702-1377810-gizo-gizo-zai-iya-yin-sa-a-a-k.wav,2.58,naijavoices,hausa,male
LRIAU,Da gyada ake sarrafa kuli-kuli.,/data/naijavoices/hausa/20240107173512-54-797-135564-da-gyada-ake-sarrafa-kuli-kuli.wav,2.34,naijavoices,hausa,male
OZY3K,Tinye siti beltụ gị ugbu a!,/data/naijavoices/igbo/20231223103947-18-166-36025-tinye-siti-belt-g-ugbu-a.wav,3.12,naijavoices,igbo,male
23,Mo ho ye paa,/data/fisd/akan/FantiMa23-TADHs2Gr-Tmp089-xnRPwo.wav,6.4778125,Ashesi-Org_Financial-Inclusion-Speech-Dataset,akan,male
2PIY6,Ẹiyẹ náà jẹ àgbàdo.,/data/naijavoices/yoruba/20240119064944-70-2266-598024-eiye-naa-je-agbado.wav,2.04,naijavoices,yoruba,male
6N67R,Kanwata ta yi miyar takarda mai kyau a ranar Juma’ar da ta gabata,/data/naijavoices/hausa/20240329113409-262-5781-1396658-kanwata-ta-yi-miyar-takarda-ma.wav,5.16,naijavoices,hausa,female
7OJIM,"Ee, ọ bụ nwa akwụkwọ iwu.",/data/naijavoices/igbo/20231225075742-21-472-156845-ee--b-nwa-akwkw-iwu.wav,1.92,naijavoices,igbo,male
RUUVD,"Eh, Masquerades suna shiga cikin abubuwan da suka faru, suna ƙara haɓaka ga bukukuwa.",/data/naijavoices/hausa/20240327224007-154-1835-318431-eh-masquerades-suna-shiga-ciki.wav,6.96,naijavoices,hausa,male
27,ɛretɔ egu ɛbɛn number do,/data/fisd/akan/FantiMa27-NSmq2nWz-Tmp045-vMQIjk.wav,6.7335,Ashesi-Org_Financial-Inclusion-Speech-Dataset,akan,male
GN1UJ,A wajen makanikin,/data/naijavoices/hausa/20240108120329-65-943-247769-a-wajen-makanikin.wav,1.08,naijavoices,hausa,male
HPTGN,Ìfẹ́dásẹ̀fẹ̀ pọ nínú ìwé naa,/data/naijavoices/yoruba/20240318222248-213-3921-740353-ife-dase-fe-po-ninu-iwe-naa.wav,2.28,naijavoices,yoruba,female
W7WHH,Na aikashi shago.,/data/naijavoices/hausa/20240125154446-64-813-139389-na-aikashi-shago.wav,1.44,naijavoices,hausa,female
TOUU3,Ta mun alkawarin zata bani naira dari hudu da hamsin gobe.,/data/naijavoices/hausa/20240412133600-88-786-132787-ta-mun-alkawarin-zata-bani-nai.wav,4.44,naijavoices,hausa,female
23,Ko buu no,/data/fisd/akan/FantiMa23-FAnTjC8J-Tmp016-HONdQ8.wav,6.0578125,Ashesi-Org_Financial-Inclusion-Speech-Dataset,akan,male
02EVM,Ha na-eji akwụkwọ laalị mee ihe dị ka osisi ịchọ mma na akpụkpọ ahụ,/data/naijavoices/igbo/20240112112045-18-165-35990-ha-na-eji-akwukwo-laali-mee-ih.wav,4.92,naijavoices,igbo,male
W244S,Kedụ ka ị ga-esi agbatị ogwe aka gị?,/data/naijavoices/igbo/20231219202939-27-224-49992-ked-ka--ga-esi-agbat-ogwe-a.wav,3.66,naijavoices,igbo,male
U7DQ3,Gidan abinci masu dafa abincin ƙasaahen ketare suna da tsada,/data/naijavoices/hausa/20240214062516-169-2624-683126-gidan-abinci-masu-dafa-abincin.wav,4.2,naijavoices,hausa,male
QZS7J,Kawu na yazo gaida babana jiya da yamma.,/data/naijavoices/hausa/20240321075536-274-5436-1104009-kawu-na-yazo-gaida-babana-jiya.wav,3.18,naijavoices,hausa,female
26,ɔno ekyir no,/data/fisd/akan/FantiMa26-RMg0ZswG-Tmp072-Ps8ArG.wav,3.3578125,Ashesi-Org_Financial-Inclusion-Speech-Dataset,akan,male
EHVQ1,Ó sèse nígbà tí ó ń dín dòdò.,/data/naijavoices/yoruba/20240308113044-95-717-221865-o-sese-nigba-ti-o-n-din-dodo.wav,3.78,naijavoices,yoruba,female
02EVM,Kwụsị ịkọ akụkọ ifo!,/data/naijavoices/igbo/20240112065849-18-165-35779-kwusi-iko-akuko-ifo.wav,1.8,naijavoices,igbo,male
JOCUJ,Nye onye nchebe ngafe ọnụ ụzọ ámá nke ụnyaahụ ozugbo!,/data/naijavoices/igbo/20240111121811-107-1942-532664-nye-onye-nchebe-ngafe-n--z--m.wav,4.68,naijavoices,igbo,female
HS3ZS,Sha biyu ga watan juni ne ranar ma'aikata.,/data/naijavoices/hausa/20240222102744-166-2632-685094-sha-biyu-ga-watan-juni-ne-rana.wav,4.2,naijavoices,hausa,male
F624Z,Ina da marikan kofa dayawa,/data/naijavoices/hausa/20240319193031-248-4790-948831-ina-da-marikan-kofa-dayawa.wav,2.4,naijavoices,hausa,male
MPC13,"Na Naijiria, mgbasa onyonyo ụfọdụ na-akwụsị ịrụ ọrụ mgbe mmiri na-ezo",/data/naijavoices/igbo/20231220151453-30-374-83743-na-naijiria-mgbasa-onyonyo-f.wav,4.26,naijavoices,igbo,female
BHQAS,Sai nan da wata uku kayayyakin mu za su iso.,/data/naijavoices/hausa/20240116152028-157-1281-272572-sai-nan-da-wata-uku-kayayyakin.wav,2.28,naijavoices,hausa,female
RFZIB,Auren bishiya ana yi wa lemo ne,/data/naijavoices/hausa/20240107120440-84-995-260295-auren-bishiya-ana-yi-wa-lemo-n.wav,2.28,naijavoices,hausa,male
ZMF01,Lawali shine dan aiken sarki.,/data/naijavoices/hausa/20240119121541-84-2314-493458-lawali-shine-dan-aiken-sarki.wav,2.34,naijavoices,hausa,female
43U15,Za ta riƙe cokali,/data/naijavoices/hausa/20240321151915-264-5192-1045419-za-ta-ri-e-cokali.wav,1.56,naijavoices,hausa,female
8IRD0,Kedu ugboro ole i na asa ulo iwuahu gi?,/data/naijavoices/igbo/20240308164909-104-1099-335570-kedu-ugboro-ole-i-na-asa-ulo-i.wav,4.68,naijavoices,igbo,male
OWQZR,Ego eji akwaba n'ụlọ ákwà dina abụọ ahụ dị na elu,/data/naijavoices/igbo/20240322120548-181-3124-1191211-ego-eji-akwaba-n-ulo-akwa-dina.wav,6.78,naijavoices,igbo,female
9GB45,"Mba, enweghị m ike ịsa ahụ na-ejighị ncha",/data/naijavoices/igbo/20240127192523-19-2000-543098-mba-enweghi-m-ike-isa-ahu-na-e.wav,4.92,naijavoices,igbo,female
W0FF6,Kar ka ta ba tibin,/data/naijavoices/hausa/20240112005456-65-1911-479792-kar-ka-ta-ba-tibin.wav,1.38,naijavoices,hausa,male
0G41A,Ǹjẹ́ o rántí bí àṣà Yorùbá ṣe ṣe ìgbéga àwọn obìnrin aláwọ̀ Pupa?,/data/naijavoices/yoruba/20240303084717-134-2151-570323-nje-o-ranti-bi-asa-yoruba-se-s.wav,5.28,naijavoices,yoruba,male
CYSTJ,Mota bata tafiya seda taya,/data/naijavoices/hausa/20240112115211-67-1866-469057-mota-bata-tafiya-seda-taya.wav,2.76,naijavoices,hausa,female
LRMKP,"Aṣọ àwọn panápaná jẹ́ àwọ̀lékè, ṣòkòtò, bàtà orúnkún àti akoto.",/data/naijavoices/yoruba/20240112124403-130-1462-381460-aso-awon-panapana-je-awo-leke.wav,4.68,naijavoices,yoruba,male
JPKQ0,An sayar da wasu tsofaffin tayoyin mota,/data/naijavoices/hausa/20240320154709-275-5465-1111025-an-sayar-da-wasu-tsofaffin-tay.wav,2.64,naijavoices,hausa,male
GUM3X,Afọ́jú ọ̀dọ́ tí ń sin ìlú rí ilé sí ilé ìtọ́jú fún àwọn afọ́jú nìkan,/data/naijavoices/yoruba/20240304202145-95-722-223213-afo-ju-o-do-ti-n-sin-ilu-ri-il.wav,4.32,naijavoices,yoruba,female
JNDMI,E nwekwa ndị ji Kripto akwụ ụgwọ,/data/naijavoices/igbo/20231231081514-49-297-67611-e-nwekwa-nd-ji-kripto-akw--gw.wav,3.66,naijavoices,igbo,female
9CSQ9,Na samu satifiket din firamare dina a frestige academy shika.,/data/naijavoices/hausa/20240201163308-64-2523-632472-na-samu-satifiket-din-firamare.wav,5.7,naijavoices,hausa,female
WJXIT,Òògùn wo ni ìyá Bólú yóò lò fún ara ríro?,/data/naijavoices/yoruba/20240224130344-130-2776-635870-oogun-wo-ni-iya-bolu-yoo-lo-fu.wav,2.88,naijavoices,yoruba,female
YNCDN,ịji mmanụ ọkụ m esi nri?,/data/naijavoices/igbo/20231207150856-24-56-10401-ji-mman-k-m-esi-nr.wav,1.8,naijavoices,igbo,female
UGPW1,Ana amfani da bukiti mai bakin shawa ayi ban ruwan shuka dashi.,/data/naijavoices/hausa/20240108100445-54-929-244418-ana-amfani-da-bukiti-mai-bakin.wav,4.44,naijavoices,hausa,female
7INXT,Audu yana da rabo da bankin Jaiz,/data/naijavoices/hausa/20240323151432-270-5334-1079598-audu-yana-da-rabo-da-bankin-ja.wav,2.52,naijavoices,hausa,female
AQ87U,Tsallake shataletale da ƙafa yana da haɗari sosai.,/data/naijavoices/hausa/20240322163029-258-5032-1007122-tsallake-shataletale-da-afa-ya.wav,4.68,naijavoices,hausa,male
4XT0F,Sùkú jẹ́ Irun gbàjúmọ̀ ní ayé àtijó,/data/naijavoices/yoruba/20240320042452-224-4193-805767-suku-je-irun-gbajumo-ni-aye-at.wav,2.22,naijavoices,yoruba,female
MXTT9,Bọ́lá bá àwọn òbí rẹ̀ sọ̀rò lórí video call.,/data/naijavoices/yoruba/20240322211258-212-3878-730153-bo-la-ba-a-won-o-bi-re-so-ro-l.wav,3.54,naijavoices,yoruba,male
EW1KG,Nwanyị na-ere akara na-apụta nnọọ n'isi ụtụtụ,/data/naijavoices/igbo/20240323150642-186-3258-1223255-nwanyi-na-ere-akara-na-aputa-n.wav,4.2,naijavoices,igbo,female
EW1KG,Ọ bụghị mahadum niile nwere ngalaba Hịstịrị,/data/naijavoices/igbo/20240319174531-186-3269-1225809-o-bughi-mahadum-niile-nwere-ng.wav,3.66,naijavoices,igbo,female
UVQVI,Yaushe za ka wurgar da kurfin?,/data/naijavoices/hausa/20240323045600-268-5281-1066814-yaushe-za-ka-wurgar-da-kurfin.wav,2.52,naijavoices,hausa,female
P73VN,Ipò oríṣiríṣi ló wà ní ẹ̀ka-ẹ̀kọ́ kọ̀ọ̀kan,/data/naijavoices/yoruba/20240112124944-58-1020-233737-ipo-orisirisi-lo-wa-ni-e-ka-e.wav,3.42,naijavoices,yoruba,female
2C3HA,Ana anfani da wayar wuta me tsawo wajen ƙara wuraren jona wuta.,/data/naijavoices/hausa/20240124072737-64-611-118365-ana-anfani-da-wayar-wuta-me-ts.wav,4.14,naijavoices,hausa,male
8L35Y,Àwọn àmì tí wọ́n ní ìrírí nígbà ìbẹ̀rẹ̀ lè yàtọ̀ lórí àṣà àti àṣà pàtó.,/data/naijavoices/yoruba/20240219191556-145-1681-434101-awon-ami-ti-wo-n-ni-iriri-nigb.wav,8.94,naijavoices,yoruba,male
FCBJ9,Ta yaya Nijeriya ta zama kasa mai mulkin dimukraɗiya?,/data/naijavoices/hausa/20240118151529-54-2281-485491-ta-yaya-nijeriya-ta-zama-kasa.wav,5.58,naijavoices,hausa,male
11RS7,Dafaffen wake na zuwa ne a gwangwani kuma a dafe.,/data/naijavoices/hausa/20240117132331-64-945-248297-dafaffen-wake-na-zuwa-ne-a-gwa.wav,2.82,naijavoices,hausa,female
1G6L9,Ị nwere ike ịkparịta ụka ruo ọtụtụ awa Gideọn,/data/naijavoices/igbo/20240323221014-176-2999-1161199-i-nwere-ike-ikparita-uka-ruo-o.wav,3.54,naijavoices,igbo,female
PJ07Y,Loda kayan a kan jirgin.,/data/naijavoices/hausa/20240324202313-273-5420-1100082-loda-kayan-a-kan-jirgin.wav,2.4,naijavoices,hausa,female
L68AV,Nna m nwere ugegbe anya.,/data/naijavoices/igbo/20231221220108-42-379-147448-nna-m-nwere-ugegbe-anya.wav,2.16,naijavoices,igbo,male
WZHUP,Dila na da matuƙar kuzari da dare.,/data/naijavoices/hausa/20240109140615-84-988-258594-dila-na-da-matu-ar-kuzari-da-d.wav,2.4,naijavoices,hausa,male
TB0G1,Mamịwater nwere agba dị iche iche na akụkọ ifo ahụ,/data/naijavoices/igbo/20240107154346-50-856-184771-mam-water-nwere-agba-d-iche-ic.wav,3.12,naijavoices,igbo,female
A673H,Masu siyar da jarida sun fito?,/data/naijavoices/hausa/20240219153347-64-939-246842-masu-siyar-da-jarida-sun-fito.wav,2.28,naijavoices,hausa,female
UVQVI,Me ake nufi da dimokraɗiya?,/data/naijavoices/hausa/20240323210640-268-5276-1065509-me-ake-nufi-da-dimokra-iya.wav,2.34,naijavoices,hausa,female
GQRAY,ọ̀pọ̀ “àwọn òrìṣà” ni ó wà ní ìlú-mẹ́kà kí ẹ̀sìn ìmàle tó dé.,/data/naijavoices/yoruba/20240125074925-138-1740-448182-o-po-awon-orisa-ni-o-wa-ni-ilu.wav,6.6,naijavoices,yoruba,male
SNZKX,Fọ irun rẹ kí o tó gbé e lọ sí ilé onídìrí!,/data/naijavoices/yoruba/20240326091409-137-2501-608465-fo-irun-re-ki-o-to-gbe-e-lo-si.wav,2.94,naijavoices,yoruba,female
K98X1,Adigun máa di olùsọ abo báńkì àkọ́kọ́ ilé yìí,/data/naijavoices/yoruba/20240304082227-133-1473-384195-adigun-maa-di-oluso-abo-banki.wav,3.06,naijavoices,yoruba,female
H7DPP,"Enwere agwọ a na-akpọ e ji eteka, ọ metụ gị ehn, ọnwụ ooo",/data/naijavoices/igbo/20240102020222-18-851-183544-enwere-agw-a-na-akp-e-ji-eteka.wav,8.04,naijavoices,igbo,female
LM1HE,Nne ya nyere ya iwu ka o jee saa eze ya!,/data/naijavoices/igbo/20240124153934-106-2033-551050-nne-ya-nyere-ya-iwu-ka-o-jee-s.wav,3.06,naijavoices,igbo,male
B195Z,Kayan makarantar mu kalan ruwan kwai ne.,/data/naijavoices/hausa/20240101232500-55-800-136236-kayan-makarantar-mu-kalan-ruwa.wav,2.58,naijavoices,hausa,male
6N67R,Ina sanye da silifas ba sheqa ba,/data/naijavoices/hausa/20240330153648-262-5779-1396295-ina-sanye-da-silifas-ba-sheqa.wav,3.24,naijavoices,hausa,female
JAE1X,Mata mai sanya da fari mai aikin jinya ce.,/data/naijavoices/hausa/20240213082546-169-2627-684004-mata-mai-sanya-da-fari-mai-aik.wav,3.66,naijavoices,hausa,female
P7MVH,Anyi ga-eje lele fim ahụ echi,/data/naijavoices/igbo/20240324095348-179-3074-1179099-anyi-ga-eje-lele-fim-ahu-echi.wav,2.76,naijavoices,igbo,female
QA3NU,Yayi kwanaki bakwai a Legas,/data/naijavoices/hausa/20240119085415-151-1242-263091-yayi-kwanaki-bakwai-a-legas.wav,1.8,naijavoices,hausa,male
W82ES,Nwoke ogbenye ahu gburu onwe ya site na ịkwụ ụdọ,/data/naijavoices/igbo/20231214111126-45-129-27972-nwoke-ogbenye-ahu-gburu-onwe-y.wav,3.66,naijavoices,igbo,female
R37DU,Ba a amfani da silan a rubutun Hausar da ake yi a makaranta.,/data/naijavoices/hausa/20240127222609-153-2359-504166-ba-a-amfani-da-silan-a-rubutun.wav,3.84,naijavoices,hausa,male
IUZZ8,Kije ki kitse gashinki,/data/naijavoices/hausa/20240112133014-68-1950-482561-kije-ki-kitse-gashinki.wav,1.68,naijavoices,hausa,male
25,Ɛsoe pɛ,/data/fisd/twi/AkuapemTwiMa25-FA2PgRfv-Tmp025-qwjIJh.wav,1.5535,Ashesi-Org_Financial-Inclusion-Speech-Dataset,twi,male
0KQA0,Mo wo bí wọ́n ṣe ń ṣe ọbẹ̀ ọ̀gbọ̀nọ̀ lórí Yútùùbù,/data/naijavoices/yoruba/20240314133935-146-1578-409265-mo-wo-bi-wo-n-se-n-se-obe-o-gb.wav,0.12,naijavoices,yoruba,female
4VVBT,Musulmai na zuwa Saudiya domin yin hajji.,/data/naijavoices/hausa/20240319124206-245-4720-932140-musulmai-na-zuwa-saudiya-domin.wav,3.96,naijavoices,hausa,female
OGDC8,Zaku ci soyayyar ayaba?,/data/naijavoices/hausa/20240114074502-54-1820-314739-zaku-ci-soyayyar-ayaba.wav,1.98,naijavoices,hausa,male
U5JZU,Aja gbigbona ati pepperoni pẹlu warankasi mozzarella diẹ sii jẹ awọn afẹsodi ti Mo yan fun pizza ti Mo paṣẹ,/data/naijavoices/yoruba/20240228224737-133-2173-575603-aja-gbigbona-ati-pepperoni-pel.wav,10.5,naijavoices,yoruba,female
19,Dum kanea no,/data/fisd/twi/AkuapemTwiMa19-KBmQwsBu-Tmp132-k1b2K1.wav,8.3535,Ashesi-Org_Financial-Inclusion-Speech-Dataset,twi,male
Z5ONP,Kwụsị mmekọrịta ahụ!,/data/naijavoices/igbo/20240215113054-98-2753-700806-kwusi-mmekorita-ahu.wav,1.8,naijavoices,igbo,female
LRMKP,Ọ̀pọ̀lọpọ̀ ọmọdé ni ó fẹ́ràn eré ipá.,/data/naijavoices/yoruba/20240112144247-130-1462-381617-o-po-lopo-omode-ni-o-fe-ran-er.wav,2.34,naijavoices,yoruba,male
HH0CR,òsàn jẹ ọlọrọ ni fitamì c,/data/naijavoices/yoruba/20240320133612-235-4463-870474-osan-je-oloro-ni-fitami-c.wav,3.0,naijavoices,yoruba,male
RB8QQ,Àwọn ọkùnrin yóò máa bọ̀wọ̀ fún àwọn obìnrin,/data/naijavoices/yoruba/20240121121955-138-2219-586766-awon-okunrin-yoo-maa-bo-wo-fun.wav,2.16,naijavoices,yoruba,female
M5C3V,Bọlá máa bẹ̀rẹ̀ sini ta ìṣeré ọmọdé,/data/naijavoices/yoruba/20240305121559-132-1487-387582-bola-maa-be-re-sini-ta-isere-o.wav,3.0,naijavoices,yoruba,female
F055X,Ọbịageli ga-akwụsị nwa ya ara n'ụbọchi atọ na-abịa.,/data/naijavoices/igbo/20240113105128-40-182-39975-obiageli-ga-akwusi-nwa-ya-ara.wav,5.4,naijavoices,igbo,female
