sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
7bc19a949a52334b8ed44ff9c91e6a3decc8faee89dcbf5fce704c8f13d7f4dc,"The Waterhouse-Friderichsen syndrome 


",no rationale,4,C,Is a very common life threatening disorder,There is haemorrhagic infarction of the spleen,There is haemorrhagic infarction of the adrenal gland.,It occurs most often with meningococcal and pneumococcal meningitis,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The Waterhouse-Friderichsen syndrome 



###Options:
A.  Is a very common life threatening disorder
B.  There is haemorrhagic infarction of the spleen
C.  There is haemorrhagic infarction of the adrenal gland.
D.  It occurs most often with meningococcal and pneumococcal meningitis

###Answer:",C.,C,True
0e712d3e548c3114536be2e5b8591d5c7b604dca823bd6e1182b8f5ba09ec5f5,"Primary progressive tuberculosis is characterized by




",no rationale,4,D,Upper lobe consolidation with hilar adenopathy,Cavitatory changes additional to lung consolidation,Hilar adenopathy,Middle lobe consolidation with hilar adenopathy,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Primary progressive tuberculosis is characterized by





###Options:
A.  Upper lobe consolidation with hilar adenopathy
B.  Cavitatory changes additional to lung consolidation
C.  Hilar adenopathy
D.  Middle lobe consolidation with hilar adenopathy

###Answer:",B,B,False
fb574fe225e107d702dbf09f0a04107a8d45ab5f4e94f110d360948585c8ba92,"In the earliest phase of mycobacterial infection, the organisms proliferate continuously within the macrophages. Immunity to curtail this process is mediated by;



",no rationale,4,B,TH2 mediated response producing interleukin 10,TH1 mediated response producing interferon gamma,TH3 mediated response producing tumour necrosis beta,TH17 mediated response producing transforming growth factor alpha,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In the earliest phase of mycobacterial infection, the organisms proliferate continuously within the macrophages. Immunity to curtail this process is mediated by;




###Options:
A.  TH2 mediated response producing interleukin 10
B.  TH1 mediated response producing interferon gamma
C.  TH3 mediated response producing tumour necrosis beta
D.  TH17 mediated response producing transforming growth factor alpha

###Answer:",B.,B,True
e090a305ba40026c7795a5590a4c104d0e8829c6b8825f5692eb46f7642019bf,"In cerebral malaria, petechia haemorrhages is a pathognomonic, where are they commonly located in the brain?




",no rationale,4,D,Grey matter-cerebrum,White or grey matter any part of the brain,Grey matter- cerebrum or cerebellum,White matter -any part of the brain,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In cerebral malaria, petechia haemorrhages is a pathognomonic, where are they commonly located in the brain?





###Options:
A.  Grey matter-cerebrum
B.  White or grey matter any part of the brain
C.  Grey matter- cerebrum or cerebellum
D.  White matter -any part of the brain

###Answer:",B,B,False
ba316a9a95bc12d74d66c31f22653e31a43bb697588ed3f2fde135667569ffb0,"Plasmodium can cause several complications, including membranous glomerulopathy which can present as nephrotic syndrome, which of the specie is commonly associated with this complication?




",no rationale,4,A,Plasmodium malaria,Plasmodium vivax,Plasmodium Lowensi,Plasmodium falciparum,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Plasmodium can cause several complications, including membranous glomerulopathy which can present as nephrotic syndrome, which of the specie is commonly associated with this complication?





###Options:
A.  Plasmodium malaria
B.  Plasmodium vivax
C.  Plasmodium Lowensi
D.  Plasmodium falciparum

###Answer:",D,D,False
a54948882c976545e8772d528d29ee9e43ed75584867e603f2ff0c2f0a53bbc4,"A woman presents to the gynaecology clinic following an ultrasound scan which revealed multiple uterine leiomyomata. She also complained about multiple nodules on her skin. Further tests revealed an aggressive variant of papillary renal cell carcinoma. She may likely have which of the following gene mutations?




",no rationale,4,B,MET gene,FH gene,FLCN gene,VHL gene,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A woman presents to the gynaecology clinic following an ultrasound scan which revealed multiple uterine leiomyomata. She also complained about multiple nodules on her skin. Further tests revealed an aggressive variant of papillary renal cell carcinoma. She may likely have which of the following gene mutations?





###Options:
A.  MET gene
B.  FH gene
C.  FLCN gene
D.  VHL gene

###Answer:",B,B,True
b38805ebf2481b76845b263f9f436c51fefeefebc545f7964730c27bf9cb99e5,"A young man with a mutation in Von Hippel Lindau (VHL) develops a bilateral  renal tumour. Histologically, it is more likely to be:




",no rationale,4,B,Papillary renal cell carcinoma,Clear cell carcinoma,Medullary carcinoma,Oncocytoma,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A young man with a mutation in Von Hippel Lindau (VHL) develops a bilateral  renal tumour. Histologically, it is more likely to be:





###Options:
A.  Papillary renal cell carcinoma
B.  Clear cell carcinoma
C.  Medullary carcinoma
D.  Oncocytoma

###Answer:",B,B,True
b176c77f96adf46131d159e2f265f95045d96004e47ea78a4bc9b30371bfb8af,"A young man with sickle cell trait is diagnosed with renal cell carcinoma (RCC). It is likely to be of which histologic type:
 



",no rationale,4,A,Medullary RCC,Clear cell RCC,Chromophobe RCC,Papillary RCC,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A young man with sickle cell trait is diagnosed with renal cell carcinoma (RCC). It is likely to be of which histologic type:
 




###Options:
A.  Medullary RCC
B.  Clear cell RCC
C.  Chromophobe RCC
D.  Papillary RCC

###Answer:",A,A,True
85c0937187d45eefe1e15ee80dc38fe198b5d1c53e41289cd363ea183eae3ac2,"A young lady presents with hematuria and flank pain. Ultrasound reveals a renal mass as well as multiple leiomyomata in the uterus. Which of these familial syndromes may be responsible?




",no rationale,4,C,Von Hippel Lindau,Hereditary papillary carcinoma,Hereditary leiomyomatosis and renal cancer syndrome (HLRCC),Birt-Hogg-Dube syndrome,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A young lady presents with hematuria and flank pain. Ultrasound reveals a renal mass as well as multiple leiomyomata in the uterus. Which of these familial syndromes may be responsible?





###Options:
A.  Von Hippel Lindau
B.  Hereditary papillary carcinoma
C.  Hereditary leiomyomatosis and renal cancer syndrome (HLRCC)
D.  Birt-Hogg-Dube syndrome

###Answer:",C,C,True
3cb7b54777efe42a70a2308b6c0c2407cd51d3c6c042db0f7740ed10f03ac18f,"Hepatocellular carcinoma accumulates several somatic DNA alterations. The most frequent genetic alteration seen in Hepatocellular carcinoma is




",no rationale,4,B,ARID1A,TERT promoter,TP53,CTNNB1,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Hepatocellular carcinoma accumulates several somatic DNA alterations. The most frequent genetic alteration seen in Hepatocellular carcinoma is





###Options:
A.  ARID1A
B.  TERT promoter
C.  TP53
D.  CTNNB1

###Answer:",B,B,True
5340e763b05c2bd3cff4a08747aa62ad7f83c9181a31ff7db1b91c2996d33de5,"Hepatic encephalopathy in individuals with severe liver disease is due to abnormal neurotransmission occasioned by increased ammonia levels. Which of these is NOT seen in this category of patients




",no rationale,4,A,Hyporeflexia,Impaired consciousness,Rigidity,Asterexis,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Hepatic encephalopathy in individuals with severe liver disease is due to abnormal neurotransmission occasioned by increased ammonia levels. Which of these is NOT seen in this category of patients





###Options:
A.  Hyporeflexia
B.  Impaired consciousness
C.  Rigidity
D.  Asterexis

###Answer:",C,C,False
59baf3b986cf5e226da62b796a31b6e167b361bd26d19301860256ba3cc982df,"Autopsy findings in a 20 year old female who was HBsAg positive includes severe pallor, male hair distribution and pedal swelling on general examination. Internal organ finding include macronodularity of the liver. Which of these is probably found at autopsy and likely cause of death?


",no rationale,4,C,Pulmonary haemorrhages with cavitatory lesion,Massive intracranial haemorrhages with cerebral oedema,Prominent lower oesophageal vascular markings and haemorrhages within the stomach,Huge ascending colon annular mass with extensive haemorrhages within colon and rectum,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Autopsy findings in a 20 year old female who was HBsAg positive includes severe pallor, male hair distribution and pedal swelling on general examination. Internal organ finding include macronodularity of the liver. Which of these is probably found at autopsy and likely cause of death?



###Options:
A.  Pulmonary haemorrhages with cavitatory lesion
B.  Massive intracranial haemorrhages with cerebral oedema
C.  Prominent lower oesophageal vascular markings and haemorrhages within the stomach
D.  Huge ascending colon annular mass with extensive haemorrhages within colon and rectum

###Answer:",C,C,True
