sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise
af1352fc4c7b73f7a513e88fe236f6b032a64f35cf06afb63aba27fb9956a9f2,train,Male,Pharmacy,Intern,NG,consumer_queries,"Your female coworker complains of fever, severe headache and thinks she has Ebola and is going to visit the nearest doctor. Question: ","What are the treatment options available for Ebola, and what can I do to improve my chances of recovery?","What are the treatment options available for Ebola, and what can I do to improve my chances of recovery?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
e323e51f441f78854123d0b246eb5e1f6ee339f983d05d24ebec8dfd752aa836,train,Female,,,NG,consumer_queries,Your female neighbor complains of pain during urination and thinks she has Urinary Tract Infections and is going to visit the nearest doctor. Question: ,"""Could there be any underlying factors contributing to my recurrent urinary tract infections (UTIs)?""","""Could there be any underlying factors contributing to my recurrent urinary tract infections (UTIs)?""",,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
cf6b48fb71d332b767bece8324e457ed3e32fc7e25873a4cc2c07473d77e8c4c,train,Female,Medicine,Student,NG,consumer_queries,"Your female friend complains of headache, dizziness and thinks she has Hypertension and is going to visit the nearest doctor. Question: ",What should i do if I experience a sudden severe headache apart from my usual headache?,What should i do if I experience a sudden severe headache apart from my usual headache?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
a649d5911aa27fb153ea0669aee96af1d5a466fb2019a9f51ac1d98b7e4886e6,train,Female,Other Health Professions,Student,NG,consumer_queries,"Your female coursemate complains of weakness, paralysis and thinks she has Acute Flaccid Paralysis and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Are there any treatment and permanent cure for it ,Are there any treatment and permanent cure for it ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
d35e2ffe79e625df9a57ae02294f9e6714f828c496004446c4270be82c3f0b16,train,Male,Medicine,Intern,NG,consumer_queries,"Your friend's child complains of chest pain, fatigue and thinks he has Rheumatic Heart Disease and is going to visit the nearest doctor. Question: ",What are the long-term implications and potential complications of Rheumatic Heart Disease for my child's overall health and quality of life?,What are the long-term implications and potential complications of Rheumatic Heart Disease for my child's overall health and quality of life?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
ff5e4671bbffcb04937e33d0b4281a4a838c7f74f84c241aa278ff5edabf8f37,test,Male,Non-Health,Student,NG,consumer_queries,Your female coursemate complains of nosebleeds and thinks she has Epistaxis and is going to visit the nearest doctor. Question: ,what is the causes of recurrent nose bleeding,what is the causes of recurrent nose bleeding,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
13e23226392710b8493be40afc8d1e62714f79aaa0e9e3837e65f4720e500a70,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your male coursemate complains of chest pain, nausea and thinks he has Heart Attack and is going to visit the nearest doctor. Question: ",Is he at the risk of a heart attack? ,Is he at the risk of a heart attack? ,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
e97896a7f3b8d73699bd2e469172594d65ed0b37d0a150509864fb0e4a728dd4,train,Female,Laboratory Sciences,Scientist,NG,consumer_queries,"Your female coursemate complains of memory problems, weakness and thinks she has HIV/AIDS-Related Neurological Complications and is going to visit the nearest doctor. Question: ",is my brain functioning well?,is my brain functioning well?,,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
7d5f4049fe139fd923b7e00cbc3f893e6ca689d465c0ef9cd14c06bb0a0657cb,train,Male,Non-Health,Technician,KE,consumer_queries,"Your female colleague complains of indigestion, stomach pain and thinks she has Stomach (Gastric) Cancer and is going to visit the nearest doctor. Question: ",What support services and resources are accessible to assist me in managing the emotional and psychological difficulties associated with a diagnosis of stomach cancer?,What support services and resources are accessible to assist me in managing the emotional and psychological difficulties associated with a diagnosis of stomach cancer?,,,,,,,,,crowdsourced,0.12,,,,,,,,,v2,0
3676f32b7d1a889cacd073e6c5c292bc1331ca57ba962ed6a0cb3e45c65a6bba,train,Female,,,NG,consumer_queries,Your male roommate complains of indigestion and discomfort and thinks he has Dyspepsia and is going to visit the nearest doctor. Question: ,What causes the indigestion?What could have lead to discomfort as a result of indigestion?What are the kind of food you suggest that I should take or drugs to solve the indigestion?,What causes the indigestion?What could have lead to discomfort as a result of indigestion?What are the kind of food you suggest that I should take or drugs to solve the indigestion?,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
d79d84e6504ba7db2eb42e0c9def4ed6c12b60ca179e87f6bb2f0d49c5074f14,test,Male,,,NG,consumer_queries,"Your female neighbor complains of severe pain, redness in the eye, vision loss and thinks she has Endophthalmitis and is going to visit the nearest doctor. Question: ",What is the diagnostic test for endophthalmitis?What antibiotics are used to prevent endophthalmitis?,What is the diagnostic test for endophthalmitis?What antibiotics are used to prevent endophthalmitis?,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
9deb3f6b0707f7935f3c559673f2cb68a4f2240cb42693fa22ed9a37c5897737,test,Female,,,NG,consumer_queries,Your flatmate's child says my child isn't walking or moving like other kids and thinks he has Pediatric Cerebral Palsy and is going to visit the nearest doctor. Question: ,What is the long term prognosis?,What is the long term prognosis?,,,,,,,,,crowdsourced,0.03,True,,,,,,,,v2,0
44977fbbcf6ea7a30dc5587b11ea84036e14314752f5b4e8aebcf150bb394271,train,Female,Non-Health,Other,NG,consumer_queries,"Your male neighbor complains of toothache, gum bleeding and thinks he has Dental Problems and is going to visit the nearest doctor. Question: ",What can I do to improve my oral hygiene and prevent future dental problems?,What can I do to improve my oral hygiene and prevent future dental problems?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
dd99c6043f4756affa801e5ee20519b500757810130085d57d4563fd400a721d,train,Male,,,NG,consumer_queries,"Your female coursemate complains of memory problems, weakness and thinks she has HIV/AIDS-Related Neurological Complications and is going to visit the nearest doctor. Question: ","I was diagnosed of HIV/Aid and now I can't think or remember things very well, what are the symptoms of HiV and Aid??","I was diagnosed of HIV/Aid and now I can't think or remember things very well, what are the symptoms of Hi V and Aid??",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
2473ee55bceab27eb2f06364518614552b4a130b99c4830c5064d07b47ab8310,train,Female,Medicine,Student,NG,consumer_queries,"Your neighbor's child complains of shortness of breath, wheezing and thinks he has Asthma and is going to visit the nearest doctor. Question: ",Can inhaler help in the reduction of the shortness of breath? ,Can inhaler help in the reduction of the shortness of breath? ,,,,,,,,,crowdsourced,0.11,True,,,,,,,,v2,0
72115fc228c0b6eb64f4aee640daa9e10ca9256c72bbb58a1dc6c111fde3f220,train,Male,,,NG,consumer_queries,"Your male friend complains of headache, dizziness and thinks he has Hypertension and is going to visit the nearest doctor. Question: ",Have you experienced any changes in your lifestyle or stress levels recently?,Have you experienced any changes in your lifestyle or stress levels recently?,,,,,,,,,crowdsourced,1.0,False,,,,,,,,v2,0
6a789d48cdede7a77cac230d21e8d989d388a8893fc0993ad6809571cb6ed3fb,train,Female,Other Health Professions,Consultant,ZA,consumer_queries,"Your male roommate complains of foamy urine, swelling in legs and thinks he has HIV-associated nephropathy and is going to visit the nearest doctor. Question: ",Could it be the cause,Could it be the cause,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
0e76c9d2a237189fadb41fe32f0f271585e91967654ea1c5af5e17bdbbbacdab,train,Female,,,NG,consumer_queries,"Your female coursemate complains of lump in breast, changes in skin and thinks she has Breast Cancer and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What type of breast cancer do I have?,What type of breast cancer do I have?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
69a825fa07a7e21de366dea36c2e82464c8e82433e81cb94e041a420ae260adc,train,Female,Medicine,Student,NG,consumer_queries,Your female neighbor complains of ringing or buzzing in ears and thinks she has Tinnitus and is going to visit the nearest doctor. Question: ,"Dr Emma, I am also having itching around the affected, can it be one of the symptoms? ","Dr Emma, I am also having itching around the affected, can it be one of the symptoms? ",,,,,,,,,crowdsourced,0.11,,,,,,,,,v2,0
423f57f4d860aca74f3b5b09d806431a50c0ac3c434f93d95cc1f5b30b936b74,train,Male,Other Health Professions,Student,NG,consumer_queries,Your female roommate complains of burning during urination and thinks she has Urinary Tract Infection (UTI) and is going to visit the nearest doctor. Question: ,Is burning during urination a sign of urinary tract infection?,Is burning during urination a sign of urinary tract infection?,,,,,,,,,crowdsourced,0.57,,,,,,,,,v2,0
90a2ac65b06e97d534788bcb7665c3cad6b8a09b3b7615470126d36be3cb2caf,train,Male,Medicine,,NG,consumer_queries,"Your friend's child complains of excessive bleeding, joint pain and thinks he has Hemophilia and is going to visit the nearest doctor. Question: ","What is the cause of the bleeding?? Can pain killer cure my joint pain ?? If yes , how ??","What is the cause of the bleeding?? Can pain killer cure my joint pain ?? If yes , how ??",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
6da6ea88ede1dfbf7b99c750d4bffa6335026955ae60355189e3f72e25b5ea20,train,Female,Non-Health,Other,NG,consumer_queries,"Your classmate's child complains of ear pain, hearing loss and thinks she has Ear Infection and is going to visit the nearest doctor. Question: ",Can ear infections also lead to eye or oral infections? I heard those passages are connected.,Can ear infections also lead to eye or oral infections? I heard those passages are connected.,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
7cb8ff21a46a7daeccf83fa480b018e432321dc29f44d7839d5a06eec8453beb,train,Female,,,NG,consumer_queries,"Your classmate's child complains of ear pain, hearing loss and thinks she has Ear Infection and is going to visit the nearest doctor. Question: ",What can I do to prevent future occurrence later in the future?,What can I do to prevent future occurrence later in the future?,,,,,,,,,crowdsourced,0.03,True,,,,,,,,v2,0
8796dc1fef8e7e6b19e535dc679a5fbeea73fdcea9b5aa7b70993f6de0456963,train,Female,Health Research,Researcher,NG,consumer_queries,"Your female flatmate complains of headache, shortness of breath, chest pain and thinks she has Hypertension and is going to visit the nearest doctor. Question: ","Based on my family history, am I at greater risk for hypertension?","Based on my family history, am I at greater risk for hypertension?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
9f87b6510e7876bbeba2b2971011768599b8783e41496e59a27f00927ef84b7a,train,Male,Medicine,Intern,NG,consumer_queries,"Your female coworker complains of lumps in breast, changes in the skin and thinks she has Breast lumps and changes and is going to visit the nearest doctor. Question: ","What are the next steps if the tests show abnormalities, and what support resources are available for emotional and mental well-being during this process?","What are the next steps if the tests show abnormalities, and what support resources are available for emotional and mental well-being during this process?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
7966f6722457f748e80a2438d347b21b0cc53ec1da7c4147deabc2002ee68ff3,test,Female,Medicine,Student,NG,consumer_queries,"Your female coworker complains of painful urination, lower abdomen pain and thinks she has Urinary Tract Infection (UTI) and is going to visit the nearest doctor. Question: ","""What steps can I take to prevent future UTIs and promote urinary health?""","""What steps can I take to prevent future UTIs and promote urinary health?""",,,,,,,,,crowdsourced,0.06,,,,,,,,,v2,0
59c4c05d1ceeab6f0350183366543f7d69d5b3d53845788dae4d46686de763af,train,Male,,,ZA,consumer_queries,Your female coursemate complains of lower abdominal pain and thinks she has Pelvic Inflammatory Disease and is going to visit the nearest doctor. Question: ,Can she have kids ,Can she have kids ,,,,,,,,,crowdsourced,0.25,,,,,,,,,v2,0
6665578f08b0125bf2899192f69a4ee95d9b03f7883a9055925b526af213349a,test,Female,Medicine,Intern,NG,consumer_queries,"Your neighbor's child complains of abdominal pain, weight loss and thinks she has Worm Infestations and is going to visit the nearest doctor. Question: ","Doctor, besides medication, what precautions should I take to prevent my child from getting worm infestations again in the future?","Doctor, besides medication, what precautions should I take to prevent my child from getting worm infestations again in the future?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
